Timestamp_UTC,Timestamp_Local,Timezone_Bias,Time_Type,Artifact_Type,Action,User,Target_Path,Source_File,Evidence_ID,Verify_Cmd,Tag
2025-12-21T12:19:04.000000000,2025-12-21T12:19:04.000000000,0,Execution,Prefetch,MSEDGE.EXE (Run: 2),System,msedge.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGE.EXE (Run: 2)
2025-12-21T12:19:03.000000000,2025-12-21T12:19:03.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 1),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 1)
2025-12-21T12:19:03.000000000,2025-12-21T12:19:03.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 2),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 2)
2025-12-21T12:18:58.245563000,2025-12-21T12:18:58.245563000,0,Artifact_Write,Amcache,setup.exe,System,setup.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:18:47.000000000,2025-12-21T12:18:47.000000000,0,Execution,Prefetch,MSIEXEC.EXE (Run: 7),System,msiexec.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSIEXEC.EXE (Run: 7)
2025-12-21T12:18:26.000000000,2025-12-21T12:18:26.000000000,0,Execution,Prefetch,MSEDGEWEBVIEW2.EXE (Run: 2),System,msedgewebview2.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGEWEBVIEW2.EXE (Run: 2)
2025-12-21T12:18:11.000000000,2025-12-21T12:18:11.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 5),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 5)
2025-12-21T12:17:44.000000000,2025-12-21T12:17:44.000000000,0,Execution,Prefetch,MSEDGEWEBVIEW2.EXE (Run: 10),System,msedgewebview2.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGEWEBVIEW2.EXE (Run: 10)
2025-12-21T12:17:41.000000000,2025-12-21T12:17:41.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 1),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 1)
2025-12-21T12:17:32.625835000,2025-12-21T12:17:32.625835000,0,Artifact_Write,Amcache,vcredist_x64.exe,System,vcredist_x64.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:17:32.000000000,2025-12-21T12:17:32.000000000,0,Execution,Prefetch,VC_REDIST.X64.EXE (Run: 1),System,vc_redist.x64.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VC_REDIST.X64.EXE (Run: 1)
2025-12-21T12:17:31.000000000,2025-12-21T12:17:31.000000000,0,Execution,Prefetch,VCREDIST_X64.EXE (Run: 2),System,vcredist_x64.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VCREDIST_X64.EXE (Run: 2)
2025-12-21T12:17:31.000000000,2025-12-21T12:17:31.000000000,0,Execution,Prefetch,VCREDIST_X64.EXE (Run: 1),System,vcredist_x64.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VCREDIST_X64.EXE (Run: 1)
2025-12-21T12:17:30.892790000,2025-12-21T12:17:30.892790000,0,Artifact_Write,Amcache,vcredist_x86.exe,System,vcredist_x86.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:17:30.000000000,2025-12-21T12:17:30.000000000,0,Execution,Prefetch,DLLHOST.EXE (Run: 2),System,dllhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DLLHOST.EXE (Run: 2)
2025-12-21T12:17:30.000000000,2025-12-21T12:17:30.000000000,0,Execution,Prefetch,VC_REDIST.X86.EXE (Run: 1),System,vc_redist.x86.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VC_REDIST.X86.EXE (Run: 1)
2025-12-21T12:17:29.000000000,2025-12-21T12:17:29.000000000,0,Execution,Prefetch,VCREDIST_X86.EXE (Run: 2),System,vcredist_x86.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VCREDIST_X86.EXE (Run: 2)
2025-12-21T12:17:29.000000000,2025-12-21T12:17:29.000000000,0,Execution,Prefetch,VCREDIST_X86.EXE (Run: 1),System,vcredist_x86.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VCREDIST_X86.EXE (Run: 1)
2025-12-21T12:17:28.000000000,2025-12-21T12:17:28.000000000,0,Execution,Prefetch,SETUP.EXE (Run: 2),System,setup.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SETUP.EXE (Run: 2)
2025-12-21T12:17:28.000000000,2025-12-21T12:17:28.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 3),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 3)
2025-12-21T12:17:20.737000000,2025-12-21T12:17:20.737000000,0,Execution,UserAssist,D:\setup.exe (Run: 1),user,d:\setup.exe,C:\Temp\Trigger\out\Registry\20251224220358\20251224220358_UserAssist__E_Users_user_NTUSER.DAT.csv,,,
2025-12-21T12:17:06.000000000,2025-12-21T12:17:06.000000000,0,Execution,Prefetch,SHELLEXPERIENCEHOST.EXE (Run: 2),System,shellexperiencehost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SHELLEXPERIENCEHOST.EXE (Run: 2)
