Timestamp_UTC,Timestamp_Local,Timezone_Bias,Time_Type,Artifact_Type,Action,User,Target_Path,Source_File,Evidence_ID,Verify_Cmd,Tag
2025-12-21T11:41:15.566641000,2025-12-21T11:41:15.566641000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.556990000,2025-12-21T11:41:15.556990000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.542821000,2025-12-21T11:41:15.542821000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.523437000,2025-12-21T11:41:15.523437000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.497152000,2025-12-21T11:41:15.497152000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.466242000,2025-12-21T11:41:15.466242000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.438796000,2025-12-21T11:41:15.438796000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.422263000,2025-12-21T11:41:15.422263000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.414678000,2025-12-21T11:41:15.414678000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.405744000,2025-12-21T11:41:15.405744000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.396159000,2025-12-21T11:41:15.396159000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.382079000,2025-12-21T11:41:15.382079000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.353196000,2025-12-21T11:41:15.353196000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.335947000,2025-12-21T11:41:15.335947000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.289502000,2025-12-21T11:41:15.289502000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.270467000,2025-12-21T11:41:15.270467000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.241551000,2025-12-21T11:41:15.241551000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.233992000,2025-12-21T11:41:15.233992000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.219555000,2025-12-21T11:41:15.219555000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.175142000,2025-12-21T11:41:15.175142000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.169069000,2025-12-21T11:41:15.169069000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.149739000,2025-12-21T11:41:15.149739000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.140699000,2025-12-21T11:41:15.140699000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.131938000,2025-12-21T11:41:15.131938000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.120282000,2025-12-21T11:41:15.120282000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.103068000,2025-12-21T11:41:15.103068000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.085079000,2025-12-21T11:41:15.085079000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.069207000,2025-12-21T11:41:15.069207000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.052257000,2025-12-21T11:41:15.052257000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.040498000,2025-12-21T11:41:15.040498000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.031785000,2025-12-21T11:41:15.031785000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.017957000,2025-12-21T11:41:15.017957000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.006322000,2025-12-21T11:41:15.006322000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:15.000000000,2025-12-21T11:41:15.000000000,0,Execution,Prefetch,RUNTIMEBROKER.EXE (Run: 2),System,runtimebroker.exe,C:\Temp\Trigger2\out\ProgramExecution\20251225010505_PECmd_Output.csv,,,[EXEC] RUNTIMEBROKER.EXE (Run: 2)
2025-12-21T11:41:15.000000000,2025-12-21T11:41:15.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 3),System,svchost.exe,C:\Temp\Trigger2\out\ProgramExecution\20251225010505_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 3)
2025-12-21T11:41:14.990846000,2025-12-21T11:41:14.990846000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
