EntryNumber,SequenceNumber,InUse,ParentEntryNumber,ParentSequenceNumber,ParentPath,FileName,Extension,FileSize,ReferenceCount,ReparseTarget,IsDirectory,HasAds,IsAds,SI<FN,uSecZeros,Copied,SiFlags,NameType,Created0x10,Created0x30,LastModified0x10,LastModified0x30,LastRecordChange0x10,LastRecordChange0x30,LastAccess0x10,LastAccess0x30,UpdateSequenceNumber,LogfileSequenceNumber,SecurityId,ObjectIdFileDroid,LoggedUtilStream,ZoneIdContents,si_dt,fn_dt,si_mod_dt,diff_sec,Anomaly_Time,Anomaly_Zero,Chronos_Score
38436,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Diagnostics.Tools.dll,.dll,21208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.3875069,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.3875069,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7594933,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7572208,2025-12-21 10:30:42.4179443,48400048,2435336754,1572,,,,2024-04-01T16:38:46.387506,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.387506,-54323516,TIMESTOMP_BACKDATE,"",80
38437,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Diagnostics.TraceSource.dll,.dll,21744,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.3875069,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.3875069,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7714038,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7689705,2025-12-21 10:30:42.4179443,48400424,2435336922,1572,,,,2024-04-01T16:38:46.387506,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.387506,-54323516,TIMESTOMP_BACKDATE,"",80
38438,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Drawing.Primitives.dll,.dll,21208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7923076,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7871769,2025-12-21 10:30:42.4179443,48401152,2435337320,1572,,,,2024-04-01T16:38:46.403129,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38439,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Dynamic.Runtime.dll,.dll,22224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7973619,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7947867,2025-12-21 10:30:42.4179443,48401496,2435337486,1572,,,,2024-04-01T16:38:46.403129,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38440,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Diagnostics.Tracing.dll,.dll,31608,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.3875069,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7846225,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.7770120,2025-12-21 10:30:42.4179443,48400792,2435337142,1572,,,,2024-04-01T16:38:46.387506,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38441,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Globalization.Calendars.dll,.dll,21744,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8044771,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8021035,2025-12-21 10:30:42.4179443,48401864,2435337705,1572,,,,2024-04-01T16:38:46.403129,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38442,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Globalization.dll,.dll,21192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8233491,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8125372,2025-12-21 10:30:42.4179443,48402216,2435337880,1572,,,,2024-04-01T16:38:46.403129,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38443,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.Compression.ZipFile.dll,.dll,21224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8512990,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8486087,2025-12-21 10:30:42.4179443,48403432,2435338390,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.418755,-54323515,TIMESTOMP_BACKDATE,"",80
38444,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Globalization.Extensions.dll,.dll,25992,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2024-04-01 16:38:46.4031290,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8361432,2025-12-21 10:30:42.4179443,2025-12-21 10:37:14.8307515,2025-12-21 10:30:42.4179443,48402704,2435338047,1572,,,,2024-04-01T16:38:46.403129,2025-12-21T10:30:42.417944,2024-04-01T16:38:46.403129,-54323516,TIMESTOMP_BACKDATE,"",80
38458,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.dll,.dll,21144,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8562496,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8537043,2025-12-21 10:30:42.4270554,48403736,2435338554,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.427055,2024-04-01T16:38:46.418755,-54323516,TIMESTOMP_BACKDATE,"",80
38459,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Data.Common.dll,.dll,154448,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.3719000,2025-12-21 10:30:42.4270554,2024-04-01 16:38:46.3719000,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.7407110,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.7382384,2025-12-21 10:30:42.4270554,48397320,2435335424,1572,,,,2024-04-01T16:38:46.371900,2025-12-21T10:30:42.427055,2024-04-01T16:38:46.371900,-54323516,TIMESTOMP_BACKDATE,"",80
38460,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.FileSystem.dll,.dll,21192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8608445,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8587292,2025-12-21 10:30:42.4270554,48404048,2435338716,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.427055,2024-04-01T16:38:46.418755,-54323516,TIMESTOMP_BACKDATE,"",80
38461,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.FileSystem.DriveInfo.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8652862,2025-12-21 10:30:42.4270554,2025-12-21 10:37:14.8629416,2025-12-21 10:30:42.4270554,48404416,2435338891,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.427055,2024-04-01T16:38:46.418755,-54323516,TIMESTOMP_BACKDATE,"",80
38468,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.FileSystem.Primitives.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8675946,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8652862,2025-12-21 10:30:42.4316889,48404816,2435339060,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.418755,-54323516,TIMESTOMP_BACKDATE,"",80
38469,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.FileSystem.Watcher.dll,.dll,21224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8701108,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8701108,2025-12-21 10:30:42.4316889,48405208,2435339362,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.434382,-54323516,TIMESTOMP_BACKDATE,"",80
38470,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.IsolatedStorage.dll,.dll,21208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8752075,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8727002,2025-12-21 10:30:42.4316889,48405576,2435339530,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.434382,-54323515,TIMESTOMP_BACKDATE,"",80
38472,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.MemoryMappedFiles.dll,.dll,21216,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8773248,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8773248,2025-12-21 10:30:42.4316889,48405952,2435339697,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.434382,-54323515,TIMESTOMP_BACKDATE,"",80
38473,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.Pipes.dll,.dll,21168,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8794852,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8794852,2025-12-21 10:30:42.4316889,48406288,2435339870,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.434382,-54323515,TIMESTOMP_BACKDATE,"",80
38475,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.Compression.dll,.dll,110944,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4316889,2024-04-01 16:38:46.4187551,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8436002,2025-12-21 10:30:42.4316889,2025-12-21 10:37:14.8410855,2025-12-21 10:30:42.4316889,48403064,2435338215,1572,,,,2024-04-01T16:38:46.418755,2025-12-21T10:30:42.431688,2024-04-01T16:38:46.418755,-54323516,TIMESTOMP_BACKDATE,"",80
38476,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.IO.UnmanagedMemoryStream.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8841629,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8820201,2025-12-21 10:30:42.4360048,48406664,2435340036,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.434382,-54323516,TIMESTOMP_BACKDATE,"",80
38477,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Linq.dll,.dll,21152,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8888094,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8867758,2025-12-21 10:30:42.4360048,48406992,2435340201,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.434382,-54323516,TIMESTOMP_BACKDATE,"",80
38478,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Linq.Expressions.dll,.dll,22224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8938092,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8912423,2025-12-21 10:30:42.4360048,48407328,2435340424,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.434382,-54323516,TIMESTOMP_BACKDATE,"",80
38479,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Linq.Parallel.dll,.dll,21192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4343825,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8962622,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8962622,2025-12-21 10:30:42.4360048,48407672,2435340642,1572,,,,2024-04-01T16:38:46.434382,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.434382,-54323516,TIMESTOMP_BACKDATE,"",80
38480,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Linq.Queryable.dll,.dll,21192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.9014070,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.8989037,2025-12-21 10:30:42.4360048,48408008,2435340815,1572,,,,2024-04-01T16:38:46.450028,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.450028,-54323515,TIMESTOMP_BACKDATE,"",80
38481,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.NameResolution.dll,.dll,21208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4360048,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.9115653,2025-12-21 10:30:42.4360048,2025-12-21 10:37:14.9090654,2025-12-21 10:30:42.4360048,48408672,2435341376,1572,,,,2024-04-01T16:38:46.450028,2025-12-21T10:30:42.436004,2024-04-01T16:38:46.450028,-54323515,TIMESTOMP_BACKDATE,"",80
38484,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.NetworkInformation.dll,.dll,22248,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9139325,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9115653,2025-12-21 10:30:42.4473023,48409048,2435341544,1572,,,,2024-04-01T16:38:46.450028,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.450028,-54323515,TIMESTOMP_BACKDATE,"",80
38485,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.Ping.dll,.dll,21168,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4500283,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9165552,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9165552,2025-12-21 10:30:42.4473023,48409384,2435341709,1572,,,,2024-04-01T16:38:46.450028,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.450028,-54323515,TIMESTOMP_BACKDATE,"",80
38486,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.Primitives.dll,.dll,22216,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9208889,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9190264,2025-12-21 10:30:42.4473023,48409712,2435341885,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38487,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.Requests.dll,.dll,21184,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9234057,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9208889,2025-12-21 10:30:42.4473023,48410048,2435342049,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38488,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.Security.dll,.dll,21696,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9259244,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9259244,2025-12-21 10:30:42.4473023,48410384,2435342213,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38489,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.WebHeaderCollection.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9331815,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9331815,2025-12-21 10:30:42.4473023,48411088,2435342625,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38490,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.Sockets.dll,.dll,30544,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9309751,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9284820,2025-12-21 10:30:42.4473023,48410728,2435342459,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38491,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.WebSockets.Client.dll,.dll,21224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9373239,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9356912,2025-12-21 10:30:42.4473023,48411472,2435342856,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38492,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Net.WebSockets.dll,.dll,21192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4656361,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9394219,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9373239,2025-12-21 10:30:42.4473023,48411824,2435343023,1572,,,,2024-04-01T16:38:46.465636,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.465636,-54323515,TIMESTOMP_BACKDATE,"",80
38493,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.ObjectModel.dll,.dll,21696,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4473023,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9419199,2025-12-21 10:30:42.4473023,2025-12-21 10:37:14.9419199,2025-12-21 10:30:42.4473023,48412144,2435343432,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.447302,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38494,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Reflection.dll,.dll,22200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9444740,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9444740,2025-12-21 10:30:42.4499316,48412456,2435343595,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38495,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Reflection.Extensions.dll,.dll,21224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9466395,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9466395,2025-12-21 10:30:42.4499316,48412816,2435343761,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38496,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Reflection.Primitives.dll,.dll,21736,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9513117,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9487964,2025-12-21 10:30:42.4499316,48413200,2435343938,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38497,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Resources.Reader.dll,.dll,21200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9533280,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9533280,2025-12-21 10:30:42.4499316,48413568,2435344157,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38498,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Resources.ResourceManager.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9558357,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9558357,2025-12-21 10:30:42.4499316,48413960,2435344326,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38499,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Resources.Writer.dll,.dll,21200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4817309,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9583606,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9583606,2025-12-21 10:30:42.4499316,48414336,2435344554,1572,,,,2024-04-01T16:38:46.481730,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.481730,-54323515,TIMESTOMP_BACKDATE,"",80
38500,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Runtime.CompilerServices.VisualC.dll,.dll,21784,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4969112,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4969112,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9631039,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9609056,2025-12-21 10:30:42.4499316,48414872,2435345053,1572,,,,2024-04-01T16:38:46.496911,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.496911,-54323515,TIMESTOMP_BACKDATE,"",80
38501,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Runtime.Extensions.dll,.dll,21720,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.4969112,2025-12-21 10:30:42.4499316,2024-04-01 16:38:46.4969112,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9674560,2025-12-21 10:30:42.4499316,2025-12-21 10:37:14.9674560,2025-12-21 10:30:42.4499316,48415552,2435345470,1572,,,,2024-04-01T16:38:46.496911,2025-12-21T10:30:42.449931,2024-04-01T16:38:46.496911,-54323515,TIMESTOMP_BACKDATE,"",80
